accuracy,precision,recall,f1_score,f2_score,best_threshold,tp,tn,fp,fn,ml_type,balance_method,dataset
0.7945069490403707,0.6773997569866342,0.925311203319502,0.782181690634865,0.8622022888957624,0.1699999999999999,1115,1286,531,90,lr,weighted,features_with_metadata_weighted_dense256.csv
0.7743216412971542,0.6517701683110854,0.9319502074688796,0.7670765027322405,0.8581690356105762,0.1,1123,1217,600,82,rf,normal,features_with_metadata_base_dense32.csv
0.8620119126406354,0.793591654247392,0.8838174273858921,0.8362779740871613,0.8641674780915287,0.1,1065,1540,277,140,rf,normal,features_with_metadata_base_dense64.csv
0.8679682329583057,0.8260517799352751,0.8473029045643153,0.836542400655469,0.8429656538969617,0.1,1021,1602,215,184,rf,normal,features_with_metadata_base_dense128.csv
0.8213103904698875,0.7177472167648985,0.9095435684647304,0.8023426061493412,0.86340003151095,0.12,1096,1386,431,109,rf,normal,features_with_metadata_base_dense256.csv
0.8183322303110523,0.7107969151670951,0.9178423236514522,0.8011590003621876,0.867314930991217,0.1,1106,1367,450,99,rf,normal,features_with_metadata_oversampling_dense32.csv
0.8318994043679683,0.736271186440678,0.9012448132780084,0.8104477611940298,0.8625893566322478,0.1,1086,1428,389,119,rf,normal,features_with_metadata_oversampling_dense64.csv
0.8024487094639312,0.687192118226601,0.9261410788381744,0.7889713679745494,0.8659217877094972,0.1,1116,1309,508,89,rf,normal,features_with_metadata_oversampling_dense128.csv
0.786896095301125,0.6680647094068305,0.925311203319502,0.7759220598469033,0.8591462474957621,0.12,1115,1263,554,90,rf,normal,features_with_metadata_oversampling_dense256.csv
0.7478491065519524,0.6225788599889319,0.933609958506224,0.7470119521912351,0.8488003621548211,0.12,1125,1135,682,80,rf,normal,features_with_metadata_undersampling_dense32.csv
0.7726671078755791,0.6552757793764988,0.9070539419087136,0.7608771319178559,0.8423242909987669,0.12,1093,1242,575,112,rf,normal,features_with_metadata_undersampling_dense64.csv
0.8269358041032429,0.7255291005291006,0.9103734439834024,0.8075082811924917,0.8662349968414403,0.1,1097,1402,415,108,rf,normal,features_with_metadata_undersampling_dense128.csv
0.8514228987425546,0.7859304084720121,0.862240663900415,0.8223189552829442,0.8458156952132856,0.1,1039,1534,283,166,rf,normal,features_with_metadata_undersampling_dense256.csv
0.7686962276637989,0.6462427745664739,0.9278008298755188,0.761839863713799,0.8534351145038168,0.1,1118,1205,612,87,rf,normal,features_with_metadata_weighted_dense32.csv
0.8444738583719391,0.7593507410021172,0.8929460580912864,0.820747520976354,0.8625941959275293,0.1,1076,1476,341,129,rf,normal,features_with_metadata_weighted_dense64.csv
0.8497683653209794,0.7754952311078503,0.8771784232365145,0.823208722741433,0.8547630600032347,0.1,1057,1511,306,148,rf,normal,features_with_metadata_weighted_dense128.csv
0.799801455989411,0.6865671641791045,0.9161825726141078,0.7849271240668325,0.8587429993777225,0.11,1104,1313,504,101,rf,normal,features_with_metadata_weighted_dense256.csv
0.7696889477167439,0.6461803561171741,0.933609958506224,0.7637474541751528,0.8573388203017832,0.1399999999999999,1125,1201,616,80,rf,under,features_with_metadata_base_dense32.csv
0.8537392455327598,0.7684729064039408,0.9062240663900416,0.8316831683168316,0.8748597981092774,0.11,1092,1488,329,113,rf,under,features_with_metadata_base_dense64.csv
0.8656518861681006,0.8108949416342413,0.8647302904564316,0.8369477911646587,0.8533988533988534,0.1,1042,1574,243,163,rf,under,features_with_metadata_base_dense128.csv
0.8021178027796162,0.6867692307692308,0.9261410788381744,0.7886925795053004,0.8657874321179209,0.1499999999999999,1116,1308,509,89,rf,under,features_with_metadata_base_dense256.csv
0.7964923891462607,0.6760143198090692,0.9402489626556016,0.7865324540090246,0.8720751231527094,0.1,1133,1274,543,72,rf,under,features_with_metadata_oversampling_dense32.csv
0.8057577763070815,0.6919254658385093,0.92448132780083,0.791474245115453,0.8662519440124417,0.1,1114,1321,496,91,rf,under,features_with_metadata_oversampling_dense64.csv
0.8027796161482462,0.6866952789699571,0.9294605809128632,0.7898448519040903,0.8680824678344443,0.1499999999999999,1120,1306,511,85,rf,under,features_with_metadata_oversampling_dense128.csv
0.7802779616148247,0.6593989393046553,0.9286307053941908,0.7711922811853894,0.8585238606720884,0.1699999999999999,1119,1239,578,86,rf,under,features_with_metadata_oversampling_dense256.csv
0.7534745201853077,0.6282051282051282,0.9352697095435684,0.7515838612870956,0.8519806471121862,0.1799999999999999,1127,1150,667,78,rf,under,features_with_metadata_undersampling_dense32.csv
0.7468563864990073,0.6227678571428571,0.9261410788381744,0.7447447447447447,0.8439201451905626,0.1399999999999999,1116,1141,676,89,rf,under,features_with_metadata_undersampling_dense64.csv
0.8153540701522171,0.704617330803289,0.92448132780083,0.7997128499641063,0.8701765349164193,0.12,1114,1350,467,91,rf,under,features_with_metadata_undersampling_dense128.csv
0.8405029781601588,0.7551164431898377,0.8879668049792531,0.8161708619374524,0.8577841911175245,0.1,1070,1470,347,135,rf,under,features_with_metadata_undersampling_dense256.csv
0.7640635340833885,0.6404109589041096,0.9311203319502076,0.7588772404463984,0.8536214242239806,0.1399999999999999,1122,1187,630,83,rf,under,features_with_metadata_weighted_dense32.csv
0.8375248180013236,0.7435197817189632,0.9045643153526972,0.8161737177087234,0.8670060451797645,0.12,1090,1441,376,115,rf,under,features_with_metadata_weighted_dense64.csv
0.8385175380542687,0.7460535346602608,0.9020746887966804,0.816679188580015,0.8658594870160905,0.1,1087,1447,370,118,rf,under,features_with_metadata_weighted_dense128.csv
0.7806088682991397,0.6581096849474912,0.9360995850622408,0.7728674203494348,0.8631772268135904,0.13,1128,1231,586,77,rf,under,features_with_metadata_weighted_dense256.csv
0.7726671078755791,0.6497109826589595,0.932780082987552,0.7659284497444634,0.8580152671755725,0.1,1124,1211,606,81,rf,over,features_with_metadata_base_dense32.csv
0.8587028457974851,0.7810693641618497,0.8970954356846473,0.8350714561606798,0.8712121212121212,0.1,1081,1514,303,124,rf,over,features_with_metadata_base_dense64.csv
0.8656518861681006,0.8070714834742506,0.8713692946058091,0.8379888268156425,0.8577029897075641,0.1,1050,1566,251,155,rf,over,features_with_metadata_base_dense128.csv
0.8166776968894772,0.7079872204472843,0.9195020746887966,0.8,0.8676585747846516,0.13,1108,1360,457,97,rf,over,features_with_metadata_base_dense256.csv
0.814692256783587,0.7045022194039315,0.9219917012448132,0.798705966930266,0.8683758011567922,0.1,1111,1351,466,94,rf,over,features_with_metadata_oversampling_dense32.csv
0.8249503639973528,0.7235449735449735,0.907883817427386,0.8052999631947,0.8638660770688567,0.1,1094,1399,418,111,rf,over,features_with_metadata_oversampling_dense64.csv
0.7954996690933157,0.676913803496082,0.9319502074688796,0.784217877094972,0.8666460873591604,0.1,1123,1281,536,82,rf,over,features_with_metadata_oversampling_dense128.csv
0.7918596955658505,0.6758241758241759,0.9186721991701244,0.7787548364403799,0.857076494270672,0.1399999999999999,1107,1286,531,98,rf,over,features_with_metadata_oversampling_dense256.csv
0.7498345466578424,0.6231486560614372,0.9427385892116182,0.750330250990753,0.8550353755833208,0.12,1136,1130,687,69,rf,over,features_with_metadata_undersampling_dense32.csv
0.7531436135009927,0.6300283286118981,0.9228215767634856,0.7488215488215488,0.8443432042520881,0.1,1112,1164,653,93,rf,over,features_with_metadata_undersampling_dense64.csv
0.8256121773659828,0.7230263157894737,0.9120331950207468,0.806605504587156,0.8667192429022083,0.1,1099,1396,421,106,rf,over,features_with_metadata_undersampling_dense128.csv
0.8457974851091992,0.7637401855817273,0.8879668049792531,0.8211818879508825,0.8599903552483523,0.1,1070,1486,331,135,rf,over,features_with_metadata_undersampling_dense256.csv
0.7577763070814031,0.6329398538504778,0.9344398340248964,0.7546916890080428,0.8531595696317624,0.1,1126,1164,653,79,rf,over,features_with_metadata_weighted_dense32.csv
0.8431502316346791,0.7557732680195941,0.8962655601659751,0.8200455580865603,0.8641382621219396,0.11,1080,1468,349,125,rf,over,features_with_metadata_weighted_dense64.csv
0.8451356717405691,0.7604240282685513,0.8929460580912864,0.8213740458015267,0.8628708901363272,0.1,1076,1478,339,129,rf,over,features_with_metadata_weighted_dense128.csv
0.7921906022501655,0.6732732732732732,0.9302904564315352,0.7811846689895471,0.8643022359290671,0.1,1121,1273,544,84,rf,over,features_with_metadata_weighted_dense256.csv
0.7905360688285903,0.6743902439024391,0.9178423236514522,0.7775043936731107,0.8560371517027864,0.12,1106,1283,534,99,rf,weighted,features_with_metadata_base_dense32.csv
0.8596955658504302,0.7890451517394522,0.8846473029045643,0.8341158059467919,0.8637173877815589,0.1,1066,1532,285,139,rf,weighted,features_with_metadata_base_dense64.csv
0.8689609530112509,0.8270008084074374,0.8489626556016597,0.8378378378378378,0.8444774640911342,0.11,1023,1603,214,182,rf,weighted,features_with_metadata_base_dense128.csv
0.8206485771012575,0.7165251469627695,0.9103734439834024,0.8019005847953217,0.8636435207054007,0.12,1097,1383,434,108,rf,weighted,features_with_metadata_base_dense256.csv
0.8186631369953673,0.7115260785576304,0.91701244813278,0.8013052936910805,0.866938647418798,0.1,1105,1369,448,100,rf,weighted,features_with_metadata_oversampling_dense32.csv
0.8309066843150231,0.7347767253044655,0.9012448132780084,0.8095415579575103,0.8621784693553509,0.1,1086,1425,392,119,rf,weighted,features_with_metadata_oversampling_dense64.csv
0.7984778292521509,0.681265206812652,0.9294605809128632,0.7862407862407862,0.8663366336633663,0.1,1120,1293,524,85,rf,weighted,features_with_metadata_oversampling_dense128.csv
0.7941760423560555,0.6776355880560634,0.9228215767634856,0.7814476458186929,0.8605479028014239,0.13,1112,1288,529,93,rf,weighted,features_with_metadata_oversampling_dense256.csv
0.7210456651224355,0.5937823834196891,0.9510373443983402,0.7311004784688995,0.8488888888888889,0.1,1146,1033,784,59,rf,weighted,features_with_metadata_undersampling_dense32.csv
0.7528127068166777,0.6296715741789355,0.9228215767634856,0.7485695052170986,0.8442150015183723,0.1,1112,1163,654,93,rf,weighted,features_with_metadata_undersampling_dense64.csv
0.8266048974189278,0.7259455872594559,0.907883817427386,0.8067846607669616,0.8645487592856014,0.1,1094,1404,413,111,rf,weighted,features_with_metadata_undersampling_dense128.csv
0.8527465254798147,0.7865761689291101,0.8655601659751038,0.8241801659423152,0.8485193621867881,0.11,1043,1534,283,162,rf,weighted,features_with_metadata_undersampling_dense256.csv
0.7677035076108537,0.6454598033545402,0.9261410788381744,0.7607361963190185,0.8520384791571233,0.1,1116,1204,613,89,rf,weighted,features_with_metadata_weighted_dense32.csv
0.8454665784248842,0.7609618104667609,0.8929460580912864,0.8216876670484918,0.8630093038177735,0.1,1076,1479,338,129,rf,weighted,features_with_metadata_weighted_dense64.csv
0.8484447385837194,0.7716363636363637,0.8804979253112033,0.8224806201550388,0.8563357546408394,0.1,1061,1503,314,144,rf,weighted,features_with_metadata_weighted_dense128.csv
0.7918596955658505,0.6743341404358354,0.92448132780083,0.7798389919495975,0.8606304079110012,0.1,1114,1279,538,91,rf,weighted,features_with_metadata_weighted_dense256.csv
0.8272667107875579,0.7308992562542258,0.8970954356846473,0.8055141579731744,0.8580727099539609,0.12,1081,1419,398,124,svm,normal,features_with_metadata_base_dense32.csv
0.8520847121111846,0.765034965034965,0.907883817427386,0.8303605313092979,0.8752,0.11,1094,1481,336,111,svm,normal,features_with_metadata_base_dense64.csv
0.8679682329583057,0.8178233438485805,0.8605809128630706,0.838657501010918,0.8516754270696452,0.1,1037,1586,231,168,svm,normal,features_with_metadata_base_dense128.csv
0.7945069490403707,0.6754807692307693,0.932780082987552,0.7835482746601603,0.8667489204194941,0.12,1124,1277,540,81,svm,normal,features_with_metadata_base_dense256.csv
0.8120450033090668,0.6938527084601339,0.946058091286307,0.800561797752809,0.8819433699520347,0.1,1140,1314,503,65,svm,normal,features_with_metadata_oversampling_dense32.csv
0.8127068166776968,0.7046764894298526,0.9128630705394192,0.7953723788864787,0.8619338661651779,0.12,1100,1356,461,105,svm,normal,features_with_metadata_oversampling_dense64.csv
0.8024487094639312,0.6853658536585366,0.932780082987552,0.7901581722319859,0.8699690402476781,0.12,1124,1301,516,81,svm,normal,features_with_metadata_oversampling_dense128.csv
0.7690271343481139,0.6446092413006275,0.9377593360995852,0.7640297498309668,0.8595770576601247,0.12,1130,1194,623,75,svm,normal,features_with_metadata_oversampling_dense256.csv
0.7872270019854402,0.674317617866005,0.9020746887966804,0.7717429889953852,0.8449937810945274,0.1399999999999999,1087,1292,525,118,svm,normal,features_with_metadata_undersampling_dense32.csv
0.7686962276637989,0.6464120370370371,0.9269709543568464,0.7616774633481077,0.8529321930360415,0.12,1117,1206,611,88,svm,normal,features_with_metadata_undersampling_dense64.csv
0.8180013236267373,0.712248865845755,0.9120331950207468,0.7998544395924309,0.8635863586358636,0.12,1099,1373,444,106,svm,normal,features_with_metadata_undersampling_dense128.csv
0.8491065519523494,0.7639182522903453,0.8995850622406639,0.8262195121951219,0.8687289629748357,0.1,1084,1482,335,121,svm,normal,features_with_metadata_undersampling_dense256.csv
0.8309066843150231,0.7360544217687075,0.8979253112033195,0.8089719626168225,0.8600953895071543,0.12,1082,1429,388,123,svm,normal,features_with_metadata_weighted_dense32.csv
0.8385175380542687,0.7407656145063801,0.9153526970954357,0.8188567186340014,0.8741480424789982,0.1,1103,1431,386,102,svm,normal,features_with_metadata_weighted_dense64.csv
0.8246194573130378,0.7224785761371127,0.9095435684647304,0.8052902277736959,0.8647625059176266,0.1,1096,1396,421,109,svm,normal,features_with_metadata_weighted_dense128.csv
0.7911978821972204,0.6726835138387485,0.9278008298755188,0.7799093128705964,0.8623881518049985,0.12,1118,1273,544,87,svm,normal,features_with_metadata_weighted_dense256.csv
0.7908669755129054,0.6729028364514182,0.925311203319502,0.7791754018169113,0.8607379959857959,0.13,1115,1275,542,90,svm,under,features_with_metadata_base_dense32.csv
0.8537392455327598,0.7692307692307693,0.9045643153526972,0.8314263920671243,0.8738175404842071,0.1799999999999999,1090,1490,327,115,svm,under,features_with_metadata_base_dense64.csv
0.8544010589013898,0.7738010021474588,0.8970954356846473,0.8308993082244427,0.8693903812128037,0.1,1081,1501,316,124,svm,under,features_with_metadata_base_dense128.csv
0.7763070814030444,0.6512292738707833,0.9452282157676348,0.7711577522004063,0.8669508296544375,0.1499999999999999,1139,1207,610,66,svm,under,features_with_metadata_base_dense256.csv
0.8090668431502316,0.6887019230769231,0.9510373443983402,0.7988846287905194,0.8837137569401604,0.1399999999999999,1146,1299,518,59,svm,under,features_with_metadata_oversampling_dense32.csv
0.8305757776307081,0.7336480107889414,0.9029045643153528,0.8095238095238095,0.8630810725051563,0.2299999999999999,1088,1422,395,117,svm,under,features_with_metadata_oversampling_dense64.csv
0.7935142289874255,0.6730196545562835,0.9377593360995852,0.7836338418862691,0.8693645176180951,0.1599999999999999,1130,1268,549,75,svm,under,features_with_metadata_oversampling_dense128.csv
0.7772998014559894,0.6551925320886814,0.9319502074688796,0.7694415895854745,0.8593510866238139,0.1899999999999999,1123,1226,591,82,svm,under,features_with_metadata_oversampling_dense256.csv
0.7574454003970881,0.6308203991130821,0.9443983402489626,0.7563974742439349,0.8589975845410628,0.1599999999999999,1138,1151,666,67,svm,under,features_with_metadata_undersampling_dense32.csv
0.7776307081403044,0.6561218512009374,0.9294605809128632,0.7692307692307693,0.8579745671824728,0.1699999999999999,1120,1230,587,85,svm,under,features_with_metadata_undersampling_dense64.csv
0.8176704169424223,0.7109677419354838,0.9145228215767636,0.8,0.8649921507064364,0.1699999999999999,1102,1369,448,103,svm,under,features_with_metadata_undersampling_dense128.csv
0.827928524156188,0.7275747508305648,0.908713692946058,0.8081180811808119,0.8656126482213439,0.1,1095,1407,410,110,svm,under,features_with_metadata_undersampling_dense256.csv
0.7954996690933157,0.6779866585809582,0.9278008298755188,0.7834618079887876,0.8641211933838305,0.1399999999999999,1118,1286,531,87,svm,under,features_with_metadata_weighted_dense32.csv
0.8434811383189941,0.7503419972640218,0.9103734439834024,0.822647169103862,0.873129576567972,0.1699999999999999,1097,1452,365,108,svm,under,features_with_metadata_weighted_dense64.csv
0.8127068166776968,0.7018319646241314,0.9219917012448132,0.796987087517934,0.8675620802748711,0.12,1111,1345,472,94,svm,under,features_with_metadata_weighted_dense128.csv
0.7726671078755791,0.6476624857468644,0.9427385892116182,0.767826968570463,0.8640097353209614,0.1499999999999999,1136,1199,618,69,svm,under,features_with_metadata_weighted_dense256.csv
0.785572468563865,0.664890467732386,0.9319502074688796,0.7760884588804423,0.8626517130127516,0.12,1123,1251,566,82,svm,over,features_with_metadata_base_dense32.csv
0.8477829252150894,0.758501040943789,0.9070539419087136,0.8261526832955405,0.8728637597827823,0.1499999999999999,1093,1469,348,112,svm,over,features_with_metadata_base_dense64.csv
0.85704831237591,0.7806826434277415,0.8921161825726142,0.8326878388845856,0.8673551718573503,0.1,1075,1515,302,130,svm,over,features_with_metadata_base_dense128.csv
0.7766379880873594,0.6516018306636155,0.9452282157676348,0.7714188960379276,0.8670828258221681,0.1399999999999999,1139,1208,609,66,svm,over,features_with_metadata_base_dense256.csv
0.8117140966247518,0.6920289855072463,0.9510373443983402,0.8011184900384481,0.8848054354539839,0.1399999999999999,1146,1307,510,59,svm,over,features_with_metadata_oversampling_dense32.csv
0.8292521508934481,0.7316745124411567,0.9029045643153528,0.8083209509658247,0.862533692722372,0.1999999999999999,1088,1418,399,117,svm,over,features_with_metadata_oversampling_dense64.csv
0.7941760423560555,0.6738223017292785,0.9377593360995852,0.7841776544066621,0.8696321379098045,0.1499999999999999,1130,1270,547,75,svm,over,features_with_metadata_oversampling_dense128.csv
0.7806088682991397,0.659037558685446,0.9319502074688796,0.7720866277071159,0.8606683016554261,0.1799999999999999,1123,1236,581,82,svm,over,features_with_metadata_oversampling_dense256.csv
0.7614162806088683,0.6359550561797753,0.9394190871369296,0.7584589614740368,0.8575757575757575,0.1599999999999999,1132,1169,648,73,svm,over,features_with_metadata_undersampling_dense32.csv
0.7749834546657842,0.6530612244897959,0.9294605809128632,0.7671232876712328,0.8569242540168325,0.1599999999999999,1120,1222,595,85,svm,over,features_with_metadata_undersampling_dense64.csv
0.800794176042356,0.6848559166155732,0.9269709543568464,0.7877291960507757,0.8657572469384591,0.13,1117,1303,514,88,svm,over,features_with_metadata_undersampling_dense128.csv
0.8295830575777631,0.729693741677763,0.9095435684647304,0.8097524935352789,0.8668142992723822,0.11,1096,1411,406,109,svm,over,features_with_metadata_undersampling_dense256.csv
0.8100595632031767,0.7003174603174603,0.9153526970954357,0.7935251798561151,0.8623924941360438,0.1499999999999999,1103,1345,472,102,svm,over,features_with_metadata_weighted_dense32.csv
0.8348775645268034,0.7356475300400535,0.9145228215767636,0.8153903070662227,0.8721114276669832,0.1399999999999999,1102,1421,396,103,svm,over,features_with_metadata_weighted_dense64.csv
0.8209794837855725,0.7158647594278283,0.9136929460580911,0.8027706890266132,0.8658383139351997,0.13,1101,1380,437,104,svm,over,features_with_metadata_weighted_dense128.csv
0.7723362011912641,0.6471257825839499,0.9435684647302904,0.7677245104659014,0.864375855253155,0.1399999999999999,1137,1197,620,68,svm,over,features_with_metadata_weighted_dense256.csv
0.8156849768365321,0.711212516297262,0.9053941908713692,0.796641109894122,0.8585143216871263,0.12,1091,1374,443,114,svm,weighted,features_with_metadata_base_dense32.csv
0.8481138318994044,0.7590277777777777,0.9070539419087136,0.8264650283553875,0.8730031948881789,0.11,1093,1470,347,112,svm,weighted,features_with_metadata_base_dense64.csv
0.8666446062210457,0.8123052959501558,0.8655601659751038,0.8380875853756529,0.8543577981651376,0.1,1043,1576,241,162,svm,weighted,features_with_metadata_base_dense128.csv
0.7743216412971542,0.6491728465487735,0.9443983402489626,0.7694388100067613,0.8656625589532938,0.1,1138,1202,615,67,svm,weighted,features_with_metadata_base_dense256.csv
0.8209794837855725,0.705955334987593,0.9443983402489626,0.8079517216897408,0.884639303482587,0.11,1138,1343,474,67,svm,weighted,features_with_metadata_oversampling_dense32.csv
0.8312375909993381,0.7346387575962188,0.9029045643153528,0.810126582278481,0.8633550230122203,0.1599999999999999,1088,1424,393,117,svm,weighted,features_with_metadata_oversampling_dense64.csv
0.799139642620781,0.6812121212121212,0.932780082987552,0.7873905429071804,0.8686244204018547,0.12,1124,1291,526,81,svm,weighted,features_with_metadata_oversampling_dense128.csv
0.7736598279285242,0.6503173687247548,0.9352697095435684,0.7671885636487407,0.8599114909201893,0.13,1127,1211,606,78,svm,weighted,features_with_metadata_oversampling_dense256.csv
0.78524156187955,0.6666666666666666,0.9228215767634856,0.7741037243299687,0.8569667077681874,0.13,1112,1261,556,93,svm,weighted,features_with_metadata_undersampling_dense32.csv
0.7816015883520847,0.6611472501478415,0.9278008298755188,0.7720994475138122,0.8585470741821533,0.12,1118,1244,573,87,svm,weighted,features_with_metadata_undersampling_dense64.csv
0.799139642620781,0.6827628361858191,0.9269709543568464,0.786342837029215,0.865086741016109,0.1,1117,1298,519,88,svm,weighted,features_with_metadata_undersampling_dense128.csv
0.8474520185307743,0.7627118644067796,0.8962655601659751,0.8241129339946586,0.8659397049390635,0.11,1080,1481,336,125,svm,weighted,features_with_metadata_undersampling_dense256.csv
0.7964923891462607,0.6803178484107579,0.9236514522821576,0.7835269271383316,0.8619888475836431,0.1,1113,1294,523,92,svm,weighted,features_with_metadata_weighted_dense32.csv
0.8371939113170086,0.7397444519166106,0.9128630705394192,0.8172362555720654,0.8720469319803393,0.11,1100,1430,387,105,svm,weighted,features_with_metadata_weighted_dense64.csv
0.8259430840502978,0.7243886318572372,0.9095435684647304,0.8064753495217072,0.8653087004579189,0.11,1096,1400,417,109,svm,weighted,features_with_metadata_weighted_dense128.csv
0.7802779616148247,0.6573589296102386,0.9377593360995852,0.7729138166894665,0.864046490289035,0.11,1130,1228,589,75,svm,weighted,features_with_metadata_weighted_dense256.csv
0.7971542025148908,0.6815950920245398,0.9219917012448132,0.7837742504409171,0.8612403100775193,0.11,1111,1298,519,94,xgboost,normal,features_with_metadata_base_dense32.csv
0.8643282594308405,0.8009084027252081,0.8780082987551867,0.8376880443388757,0.8614232209737828,0.1,1058,1554,263,147,xgboost,normal,features_with_metadata_base_dense64.csv
0.8696227663798809,0.8321048321048321,0.8431535269709544,0.8375927452596867,0.8409203774209568,0.1,1016,1612,205,189,xgboost,normal,features_with_metadata_base_dense128.csv
0.8127068166776968,0.7013232514177694,0.9236514522821576,0.7972779369627507,0.8685812392695489,0.1,1113,1343,474,92,xgboost,normal,features_with_metadata_base_dense256.csv
0.8318994043679683,0.7318695941450433,0.9128630705394192,0.8124076809453471,0.869840265696663,0.12,1100,1414,403,105,xgboost,normal,features_with_metadata_oversampling_dense32.csv
0.8457974851091992,0.7626154939587776,0.8904564315352697,0.821592649310873,0.861570579733419,0.12,1073,1483,334,132,xgboost,normal,features_with_metadata_oversampling_dense64.csv
0.8044341495698213,0.6925972396486826,0.9161825726141078,0.7888531618435155,0.8606173994387278,0.1,1104,1327,490,101,xgboost,normal,features_with_metadata_oversampling_dense128.csv
0.7964923891462607,0.6805385556915544,0.9228215767634856,0.7833744276153575,0.8614812519367834,0.12,1112,1295,522,93,xgboost,normal,features_with_metadata_oversampling_dense256.csv
0.7829252150893448,0.6632956573468174,0.925311203319502,0.7726957726957727,0.8575603753268728,0.1399999999999999,1115,1251,566,90,xgboost,normal,features_with_metadata_undersampling_dense32.csv
0.7587690271343481,0.6347678369195923,0.9302904564315352,0.7546280713564456,0.8510476768903735,0.1,1121,1172,645,84,xgboost,normal,features_with_metadata_undersampling_dense64.csv
0.8312375909993381,0.734006734006734,0.9045643153526972,0.8104089219330854,0.8643933386201428,0.1,1090,1422,395,115,xgboost,normal,features_with_metadata_undersampling_dense128.csv
0.8593646591661152,0.8110047846889952,0.8439834024896266,0.8271655144367629,0.8371748435956536,0.1,1017,1580,237,188,xgboost,normal,features_with_metadata_undersampling_dense256.csv
0.7842488418266049,0.6648777579010137,0.925311203319502,0.7737682165163081,0.8580883484685239,0.1,1115,1255,562,90,xgboost,normal,features_with_metadata_weighted_dense32.csv
0.8544010589013898,0.7745872218234028,0.8954356846473029,0.8306389530408006,0.8683405762111701,0.1,1079,1503,314,126,xgboost,normal,features_with_metadata_weighted_dense64.csv
0.8547319655857049,0.7879699248120301,0.8697095435684647,0.8268244575936884,0.8520325203252033,0.1,1048,1535,282,157,xgboost,normal,features_with_metadata_weighted_dense128.csv
0.799139642620781,0.6832107843137255,0.925311203319502,0.7860415932322876,0.8640731556106633,0.1,1115,1300,517,90,xgboost,normal,features_with_metadata_weighted_dense256.csv
0.7971542025148908,0.6815950920245398,0.9219917012448132,0.7837742504409171,0.8612403100775193,0.11,1111,1298,519,94,xgboost,weighted,features_with_metadata_base_dense32.csv
0.8643282594308405,0.8009084027252081,0.8780082987551867,0.8376880443388757,0.8614232209737828,0.1,1058,1554,263,147,xgboost,weighted,features_with_metadata_base_dense64.csv
0.8696227663798809,0.8321048321048321,0.8431535269709544,0.8375927452596867,0.8409203774209568,0.1,1016,1612,205,189,xgboost,weighted,features_with_metadata_base_dense128.csv
0.8127068166776968,0.7013232514177694,0.9236514522821576,0.7972779369627507,0.8685812392695489,0.1,1113,1343,474,92,xgboost,weighted,features_with_metadata_base_dense256.csv
0.8318994043679683,0.7318695941450433,0.9128630705394192,0.8124076809453471,0.869840265696663,0.12,1100,1414,403,105,xgboost,weighted,features_with_metadata_oversampling_dense32.csv
0.8457974851091992,0.7626154939587776,0.8904564315352697,0.821592649310873,0.861570579733419,0.12,1073,1483,334,132,xgboost,weighted,features_with_metadata_oversampling_dense64.csv
0.8044341495698213,0.6925972396486826,0.9161825726141078,0.7888531618435155,0.8606173994387278,0.1,1104,1327,490,101,xgboost,weighted,features_with_metadata_oversampling_dense128.csv
0.7964923891462607,0.6805385556915544,0.9228215767634856,0.7833744276153575,0.8614812519367834,0.12,1112,1295,522,93,xgboost,weighted,features_with_metadata_oversampling_dense256.csv
0.7829252150893448,0.6632956573468174,0.925311203319502,0.7726957726957727,0.8575603753268728,0.1399999999999999,1115,1251,566,90,xgboost,weighted,features_with_metadata_undersampling_dense32.csv
0.7587690271343481,0.6347678369195923,0.9302904564315352,0.7546280713564456,0.8510476768903735,0.1,1121,1172,645,84,xgboost,weighted,features_with_metadata_undersampling_dense64.csv
0.8312375909993381,0.734006734006734,0.9045643153526972,0.8104089219330854,0.8643933386201428,0.1,1090,1422,395,115,xgboost,weighted,features_with_metadata_undersampling_dense128.csv
0.8593646591661152,0.8110047846889952,0.8439834024896266,0.8271655144367629,0.8371748435956536,0.1,1017,1580,237,188,xgboost,weighted,features_with_metadata_undersampling_dense256.csv
0.7842488418266049,0.6648777579010137,0.925311203319502,0.7737682165163081,0.8580883484685239,0.1,1115,1255,562,90,xgboost,weighted,features_with_metadata_weighted_dense32.csv
0.8544010589013898,0.7745872218234028,0.8954356846473029,0.8306389530408006,0.8683405762111701,0.1,1079,1503,314,126,xgboost,weighted,features_with_metadata_weighted_dense64.csv
0.8547319655857049,0.7879699248120301,0.8697095435684647,0.8268244575936884,0.8520325203252033,0.1,1048,1535,282,157,xgboost,weighted,features_with_metadata_weighted_dense128.csv
0.799139642620781,0.6832107843137255,0.925311203319502,0.7860415932322876,0.8640731556106633,0.1,1115,1300,517,90,xgboost,weighted,features_with_metadata_weighted_dense256.csv
0.8024487094639312,0.6904761904761905,0.9145228215767636,0.7868618350589075,0.858790523690773,0.1699999999999999,1102,1323,494,103,xgboost,over,features_with_metadata_base_dense32.csv
0.8583719391131701,0.7829570284049526,0.8921161825726142,0.8339798293250582,0.867915388341676,0.1,1075,1519,298,130,xgboost,over,features_with_metadata_base_dense64.csv
0.8676373262739907,0.8142076502732241,0.8655601659751038,0.8390989541432019,0.8547779052614326,0.1,1043,1579,238,162,xgboost,over,features_with_metadata_base_dense128.csv
